subj,run,runstart,trial,Cue1_Onset,Cue2_Onset,response,Reward,Effort,Order,RT,Trigger,ITI_Onset,ITI_Offset,CounterBalance,Site,ModelledDiff,BinaryDiff,TaskDiff,ExpectedChoice,Error,Visit1_ModelDiff,Visit1_BinaryDiff,filter_$,Easy_NonEff,Easy_Eff,IDP,IDP_binary,SVC,SVH
904,4,640919.87,73,458.3,460.31,1,1.54,0.2,1,1.02,1,461.87,463.87,2,2,0.15,1,1,0,1,0.28,1,1,#NULL!,#NULL!,0.34,1,1.94,1.94
904,4,640919.87,76,478.83,480.84,1,7.55,1,2,0.65,1,482.03,484.03,2,2,0,0,1,1,0,0,0,1,#NULL!,#NULL!,2.45,1,10.9839,10.984
904,4,640919.87,78,494.15,496.16,0,-0.11,0.8,1,0.57,1,497.26,499.26,2,2,0,1,0,0,0,0,1,1,#NULL!,#NULL!,4.22,1,9.52,9.52
904,4,640919.87,79,499.28,501.3,0,0.92,0.2,2,0.84,1,502.68,504.68,2,2,0.6,1,1,0,0,0.59,1,1,#NULL!,#NULL!,0.28,1,2.96,2.96
904,4,640919.87,80,504.7,506.71,0,1.74,0.5,2,2.13,1,509.38,511.38,2,2,0.36,1,1,0,0,0.18,1,1,#NULL!,#NULL!,0.16,1,7.6396,7.6396
906,2,752595.31,1,0.04,2.07,2,-0.27,1,1,0,1,7.12,9.12,2,1,0,1,-1,0,1,0.11,1,0,2,#NULL!,1.67,1,1,-5.35
906,2,752595.31,2,9.15,11.17,0,-0.4,0.8,1,1.13,1,12.84,14.84,2,1,0,1,-1,0,0,0.11,1,1,0,#NULL!,3.9,1,1,-0.45039
906,2,752595.31,3,14.87,16.88,0,1.2,0.5,2,2.68,1,20.1,22.1,2,1,0.16,1,1,0,0,0.55,1,1,#NULL!,#NULL!,0.21,1,1,0.51389
906,2,752595.31,4,26.09,28.11,0,0.8,0.2,2,1.95,1,30.59,32.59,2,1,0.03,1,1,0,0,0.54,1,1,#NULL!,#NULL!,0.45,1,1.65,1.65
906,2,752595.31,9,62.61,64.63,0,-1.92,1,1,1.02,1,66.18,68.18,2,1,0,0,-1,0,0,0.02,1,1,0,#NULL!,3.32,1,10.1039,10.104
906,2,752595.31,10,72.92,74.94,0,-0.31,0.8,2,1.02,1,76.49,78.49,2,1,0,1,0,0,0,0.12,1,1,#NULL!,#NULL!,3.81,1,9.57,9.57
906,2,752595.31,11,78.5,80.52,0,0.74,0.5,2,0.92,1,81.97,83.97,2,1,0,1,1,0,0,0.38,1,1,#NULL!,#NULL!,0.67,1,9.2439,9.2439
906,2,752595.31,12,83.99,86,0,1.14,0.2,1,1.51,1,88.05,90.05,2,1,0.75,1,1,0,0,0.68,1,1,#NULL!,#NULL!,0.11,1,7.2596,7.2596
906,2,752595.31,15,105.12,107.14,1,7.88,0.8,2,0.81,1,108.49,110.49,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,4.38,1,7.4196,7.4196
906,2,752595.31,18,124.64,126.66,0,-1.51,1,2,1.5,1,128.69,130.69,2,1,0,1,-1,0,0,0.03,1,1,0,#NULL!,2.91,1,2.32,2.32
906,2,752595.31,19,134.61,136.62,0,-0.24,0.8,2,0.95,1,138.11,140.11,2,1,0,1,0,0,0,0.13,1,1,#NULL!,#NULL!,3.74,1,1,-7.26
906,2,752595.31,20,140.13,142.14,0,0.83,0.5,2,1.26,1,143.94,145.94,2,1,0,1,0,0,0,0.41,1,1,#NULL!,#NULL!,0.58,1,1,0.62389
906,2,752595.31,21,145.96,147.98,1,1.2,0.2,1,0.79,1,149.29,151.29,2,1,0.92,1,1,0,1,0.71,1,1,#NULL!,#NULL!,0.05,1,1,1.19
906,2,752595.31,22,151.31,153.33,1,1.49,0.2,1,1.15,1,155.01,157.01,2,1,0.07,1,1,0,1,0.84,1,1,#NULL!,#NULL!,0.24,1,9.21,9.21
906,2,752595.31,26,175.83,177.84,0,-0.05,1,2,0.72,1,179.09,181.09,2,1,0,1,-1,0,0,0.14,1,1,0,#NULL!,1.45,1,9.1839,9.1839
906,2,752595.31,27,181.11,183.13,0,-0.85,0.8,2,0.8,1,184.46,186.46,2,1,0,1,-1,0,0,0.07,1,1,0,#NULL!,4.35,1,2.56,2.56
906,2,752595.31,28,186.48,188.49,0,0.52,0.5,2,1.91,1,190.94,192.94,2,1,0,1,0,0,0,0.32,1,1,#NULL!,#NULL!,0.89,1,7.0596,7.0596
906,2,752595.31,29,192.96,194.98,1,1.65,0.2,1,1.1,1,196.61,198.61,2,1,0.01,1,1,0,1,0.92,1,1,#NULL!,#NULL!,0.4,1,1,-5.52
906,2,752595.31,35,234.61,236.62,0,-0.89,1,2,0.64,1,237.79,239.79,2,1,0,1,-1,0,0,0.06,1,1,0,#NULL!,2.29,1,1,0.23961
906,2,752595.31,36,243.01,245.03,0,0.19,0.8,2,1.38,1,246.95,248.95,2,1,0,1,0,0,0,0.19,1,1,#NULL!,#NULL!,3.31,1,1.0196,1.0196
906,2,752595.31,37,248.96,250.98,1,1.65,0.5,1,2.49,1,254,256,2,1,0.14,1,1,0,1,0.74,1,1,#NULL!,#NULL!,0.24,1,1.09,1.09
906,2,752595.31,38,256.01,258.03,1,1.62,0.2,2,0.88,1,259.45,261.45,2,1,0.02,1,1,0,1,0.91,1,1,#NULL!,#NULL!,0.37,1,10.24,10.24
906,2,752595.31,42,279.53,281.54,0,-0.96,1,2,0.67,1,282.74,284.75,2,1,0,1,-1,0,0,0.06,1,1,0,#NULL!,2.36,1,9.6639,9.6639
906,2,752595.31,43,284.76,286.78,0,0.63,0.5,2,1.66,1,288.98,290.98,2,1,0,1,0,0,0,0.35,1,1,#NULL!,#NULL!,0.78,1,7.2396,7.2396
906,2,752595.31,44,291,293.01,1,1.45,0.2,2,1.44,1,294.98,296.98,2,1,0.1,1,1,0,1,0.82,1,1,#NULL!,#NULL!,0.2,1,2.75,2.75
906,2,752595.31,47,310.65,312.67,1,7.33,0.8,2,0.73,1,313.94,315.94,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,3.83,1,1,-6.56
906,2,752595.31,48,315.95,317.97,1,7.47,0.8,1,0.95,1,319.45,321.45,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,3.97,1,1,-0.16611
906,2,752595.31,50,328.79,330.8,0,-1.22,1,2,0.79,1,332.12,334.12,2,1,0,1,-1,0,0,0.04,1,1,0,#NULL!,2.62,1,1,0.99
906,2,752595.31,51,334.13,336.15,0,-0.16,0.8,1,0.64,1,337.34,339.34,2,1,0,1,0,0,0,0.14,1,1,#NULL!,#NULL!,3.66,1,1.27,1.27
906,2,752595.31,52,339.35,341.37,0,0.62,0.8,2,1.11,1,343.02,345.02,2,1,0,1,0,0,0,0.28,1,1,#NULL!,#NULL!,2.88,1,10.08,10.08
906,2,752595.31,53,345.04,347.05,1,1.51,0.2,2,2.15,1,349.74,351.74,2,1,0.05,1,1,0,1,0.85,1,1,#NULL!,#NULL!,0.26,1,9.9339,9.9339
906,2,752595.31,58,377.49,379.51,0,-1.26,1,1,0.85,1,380.89,382.89,2,1,0,1,-1,0,0,0.04,1,1,0,#NULL!,2.66,1,6.6596,6.6596
906,2,752595.31,59,385.68,387.7,0,0.84,0.5,2,0.84,1,389.08,391.08,2,1,0,1,0,0,0,0.42,1,1,#NULL!,#NULL!,0.57,1,2.48,2.48
906,2,752595.31,60,391.1,393.11,0,1.33,0.2,1,2.35,1,396,398,2,1,0.33,1,1,0,0,0.77,1,1,#NULL!,#NULL!,0.08,1,1,-6.45
906,2,752595.31,63,409,411.01,1,7.48,0.8,1,0.72,1,412.27,414.27,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,3.98,1,1,-1.1404
906,2,752595.31,65,421.76,423.78,0,-1.15,1,2,0.63,1,424.94,426.94,2,1,0,1,-1,0,0,0.05,1,1,0,#NULL!,2.55,1,1,0.91389
906,2,752595.31,66,426.96,428.98,0,-0.54,0.8,1,0.74,1,430.26,432.26,2,1,0,1,0,0,0,0.1,1,1,#NULL!,#NULL!,4.04,1,1.54,1.54
906,2,752595.31,67,432.28,434.29,0,0.92,0.5,2,0.92,1,435.75,437.75,2,1,0.01,1,1,0,0,0.44,1,1,#NULL!,#NULL!,0.49,1,9.92,9.92
906,2,752595.31,68,437.76,439.78,0,0.99,0.2,1,0.69,1,441,443,2,1,0.2,1,1,0,0,0.61,1,1,#NULL!,#NULL!,0.26,1,7.2639,7.2639
906,2,752595.31,69,443.01,445.03,1,1.54,0.2,1,0.64,1,446.21,448.21,2,1,0.04,1,1,0,1,0.87,1,1,#NULL!,#NULL!,0.29,1,2.25,2.25
906,2,752595.31,72,461.03,463.05,1,7.78,0.8,2,0.75,1,464.33,466.33,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,4.28,1,1,-7.25
906,2,752595.31,74,471.5,473.52,0,-1.08,1,2,0.8,1,474.85,476.85,2,1,0,1,-1,0,0,0.05,1,1,0,#NULL!,2.48,1,1,-0.71039
906,2,752595.31,75,480.35,482.36,0,0.48,0.8,1,0.53,1,483.43,485.43,2,1,0,1,0,0,0,0.25,1,1,#NULL!,#NULL!,3.02,1,1,0.92
906,2,752595.31,76,485.45,487.46,1,1.45,0.2,1,0.51,1,488.52,490.52,2,1,0.1,1,1,0,1,0.82,1,1,#NULL!,#NULL!,0.2,1,1.7339,1.7339
906,2,752595.31,80,508.2,510.22,0,-1.95,1,2,0.93,1,511.69,513.69,2,1,0,0,-1,0,0,0.02,1,1,0,#NULL!,3.35,1,9.3284,9.3284
906,4,754044.65,7,34.78,36.79,0,0.41,0.5,2,0.8,1,38.13,40.13,2,1,0,1,0,0,0,0.29,1,1,#NULL!,#NULL!,0.65,1,10.2115,10.211
906,4,754044.65,8,40.14,42.16,1,1.74,0.5,1,0.59,1,43.28,45.28,2,1,0.06,1,1,0,1,0.78,1,1,#NULL!,#NULL!,0.68,1,5.6183,5.6183
906,4,754044.65,9,45.29,47.31,0,1.14,0.2,2,2.02,1,49.86,51.86,2,1,0.75,1,1,0,0,0.68,1,1,#NULL!,#NULL!,0.04,1,1,-8.93
906,4,754044.65,12,64.81,66.82,1,7.43,1,1,1.19,1,68.54,70.54,2,1,0,0,1,1,0,0.02,0,1,#NULL!,#NULL!,2.57,1,1,-2.2017
906,4,754044.65,14,79.72,81.74,0,0.76,0.8,2,1.09,1,83.36,85.36,2,1,0,1,0,0,0,0.32,1,1,#NULL!,#NULL!,3.35,1,1.0915,1.0915
906,4,754044.65,15,85.37,87.39,0,0.83,0.5,1,0.34,1,88.27,90.27,2,1,0,1,0,0,0,0.41,1,1,#NULL!,#NULL!,0.23,1,9.9684,9.9684
906,4,754044.65,16,90.29,92.31,1,1.2,0.5,2,1.52,1,94.36,96.36,2,1,0.16,1,1,0,1,0.55,1,1,#NULL!,#NULL!,0.14,1,9.4315,9.4315
906,4,754044.65,17,96.37,98.39,1,1.77,0.2,2,0.8,1,99.73,101.73,2,1,0,1,1,0,1,0.98,1,1,#NULL!,#NULL!,0.59,1,5.9783,5.9783
906,4,754044.65,20,119.06,121.07,1,7.88,0.8,2,0.68,1,122.29,124.29,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,3.77,1,7.8184,7.8184
906,4,754044.65,21,124.31,126.32,1,8.9,1,2,0.78,1,127.64,129.64,2,1,0,0,1,1,0,0,0,1,#NULL!,#NULL!,1.1,1,1,-7.13
906,4,754044.65,22,129.66,131.67,1,7.22,0.8,1,0.74,1,132.94,134.94,2,1,0,0,1,1,0,0.02,0,1,#NULL!,#NULL!,3.11,1,1,-2.9717
906,4,754044.65,24,142.44,144.46,0,0.55,0.8,1,0.9,1,145.89,147.89,2,1,0,1,0,0,0,0.26,1,1,#NULL!,#NULL!,3.56,1,1,0.59839
906,4,754044.65,25,147.91,149.92,0,1.01,0.2,2,0.95,1,151.41,153.41,2,1,0.25,1,1,0,0,0.62,1,1,#NULL!,#NULL!,0.17,1,1.0815,1.0815
906,4,754044.65,28,163.84,165.86,1,8.16,0.8,2,0.7,1,167.09,169.09,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,4.05,1,9.2484,9.2484
906,4,754044.65,29,169.11,171.13,1,7.97,0.8,2,0.5,1,172.16,174.16,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,3.86,1,10.2384,10.238
906,4,754044.65,31,181.62,183.64,1,1.65,0.5,1,0.49,1,184.67,186.67,2,1,0.14,1,1,0,1,0.74,1,1,#NULL!,#NULL!,0.59,1,1.2,1.2
906,4,754044.65,32,186.69,188.71,1,1.94,0.2,1,0.68,1,189.92,191.92,2,1,0,1,1,0,1,0.93,1,1,#NULL!,#NULL!,0.76,1,7.7915,7.7915
906,4,754044.65,35,205.05,207.07,1,8.26,1,1,0.41,1,208,210,2,1,0,0,0,1,0,0.01,0,1,#NULL!,#NULL!,1.74,1,7.2484,7.2484
906,4,754044.65,36,210.02,212.04,1,8.24,0.8,2,0.61,1,213.17,215.17,2,1,0,0,0,1,0,0.01,0,1,#NULL!,#NULL!,4.13,1,1,-3.5217
906,4,754044.65,38,222.77,224.79,0,0.15,0.8,2,0.91,1,226.22,228.22,2,1,0,1,0,0,0,0.19,1,1,#NULL!,#NULL!,3.96,1,1,-7.78
906,4,754044.65,39,228.24,230.25,0,0.52,0.5,2,0.66,1,231.45,233.45,2,1,0,1,1,0,0,0.32,1,1,#NULL!,#NULL!,0.54,1,1,0.51839
906,4,754044.65,40,233.47,235.49,1,1.65,0.2,1,0.64,1,236.65,238.65,2,1,0.01,1,1,0,1,0.92,1,1,#NULL!,#NULL!,0.47,1,1,0.76147
906,4,754044.65,44,256.51,258.53,1,7.86,0.8,2,0.48,1,259.55,261.55,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,3.75,1,3.82,3.82
906,4,754044.65,45,261.56,263.58,1,8.02,0.8,2,0.57,1,264.68,266.68,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,3.91,1,7.9783,7.9783
906,4,754044.65,46,266.7,268.71,1,7.62,1,1,0.67,1,269.92,271.92,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,2.38,1,9.8884,9.8884
906,4,754044.65,48,281.1,283.11,0,0.63,0.5,2,1.09,1,284.73,286.73,2,1,0,1,0,0,0,0.35,1,1,#NULL!,#NULL!,0.43,1,0.47,0.47
906,4,754044.65,49,286.75,288.77,1,1.19,0.2,2,1.84,1,291.13,293.13,2,1,0.97,1,1,0,1,0.7,1,1,#NULL!,#NULL!,0.01,1,7.1884,7.1884
906,4,754044.65,52,303.68,305.7,1,7.86,1,1,0.39,1,306.63,308.63,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,2.14,1,1,-2.3917
906,4,754044.65,53,308.65,310.67,1,7.66,0.8,1,0.37,1,311.57,313.57,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,3.55,1,1,-7.37
906,4,754044.65,55,323.61,325.62,0,0.84,0.8,1,0.87,1,327.02,329.02,2,1,0,1,0,0,0,0.34,1,1,#NULL!,#NULL!,3.27,1,1.6884,1.6884
906,4,754044.65,56,329.04,331.06,0,1.62,0.8,1,1.07,1,332.66,334.66,2,1,0.89,1,1,0,0,0.62,1,1,#NULL!,#NULL!,2.49,1,9.6115,9.6115
906,4,754044.65,57,334.67,336.69,0,1.09,0.2,1,1.54,1,338.78,340.78,2,1,0.51,1,1,0,0,0.66,1,1,#NULL!,#NULL!,0.09,1,9.9115,9.9115
906,4,754044.65,60,352.75,354.77,1,7.84,0.8,1,0.35,1,355.65,357.65,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,3.73,1,8.0783,8.0783
906,4,754044.65,61,357.67,359.69,1,8.05,1,1,0.29,1,360.52,362.52,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,1.95,1,8.1484,8.1484
906,4,754044.65,63,369.96,371.97,0,-0.16,0.5,2,0.66,1,373.17,375.17,2,1,0,1,0,0,0,0.18,1,1,#NULL!,#NULL!,1.22,1,6.8615,6.8615
906,4,754044.65,64,375.19,377.2,0,0.99,0.2,1,0.96,1,378.69,380.69,2,1,0.2,1,1,0,0,0.61,1,1,#NULL!,#NULL!,0.19,1,1,-3.3217
906,4,754044.65,65,380.71,382.72,1,1.27,0.2,1,0.51,1,383.77,385.77,2,1,0.56,1,1,0,1,0.74,1,1,#NULL!,#NULL!,0.09,1,1,-8.23
906,4,754044.65,68,398.29,400.31,1,7.26,0.8,2,0.44,1,401.27,403.27,2,1,0,0,1,1,0,0.02,0,1,#NULL!,#NULL!,3.15,1,1.5615,1.5615
906,4,754044.65,69,403.29,405.31,1,7.78,1,1,0.85,1,406.69,408.69,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,2.22,1,1,0.88839
906,4,754044.65,72,421.92,423.93,0,0.92,0.5,2,0.86,1,425.33,427.33,2,1,0.01,1,1,0,0,0.44,1,1,#NULL!,#NULL!,0.14,1,8.8615,8.8615
906,4,754044.65,73,427.35,429.37,1,1.54,0.2,1,0.77,1,430.67,432.67,2,1,0.04,1,1,0,1,0.87,1,1,#NULL!,#NULL!,0.36,1,9.9684,9.9684
906,4,754044.65,76,445.38,447.39,1,7.55,1,2,0.47,1,448.4,450.4,2,1,0,0,1,1,0,0.01,0,1,#NULL!,#NULL!,2.45,1,8.1015,8.1015
906,4,754044.65,78,459.84,461.86,0,-0.11,0.8,1,0.56,1,462.96,464.96,2,1,0,1,0,0,0,0.15,1,1,#NULL!,#NULL!,4.22,1,5.7883,5.7883
906,4,754044.65,79,464.97,466.99,0,0.92,0.2,2,0.74,1,468.26,470.26,2,1,0.1,1,1,0,0,0.58,1,1,#NULL!,#NULL!,0.26,1,1,-8.48
906,4,754044.65,80,470.27,472.29,1,1.74,0.5,2,0.8,1,473.63,475.63,2,1,0.06,1,1,0,1,0.78,1,1,#NULL!,#NULL!,0.68,1,1,-2.6917
907,2,2042235.53,5,26.04,28.05,1,10.37,0.5,2,3.29,1,31.87,33.87,2,1,0,0,-1,1,0,0,0,1,#NULL!,1,0.37,1,1,0.91839
907,2,2042235.53,6,38.59,40.6,1,9.25,0.2,1,0.69,1,41.82,43.82,2,1,0,0,-1,1,0,0,0,1,#NULL!,1,3.96,1,9.5915,9.5915
907,2,2042235.53,7,43.84,45.85,1,7.17,0.5,2,1.01,1,47.4,49.4,2,1,0.4,1,1,1,0,0,0,1,#NULL!,#NULL!,2.83,1,7.9883,7.9883
907,2,2042235.53,8,49.42,51.44,1,7.33,0.5,1,0.79,1,52.77,54.77,2,1,0.32,1,1,1,0,0,0,1,#NULL!,#NULL!,2.67,1,7.1515,7.1515
907,2,2042235.53,14,91.05,93.07,1,9.55,0.5,1,0.85,1,94.45,96.45,2,1,0.01,1,-1,1,0,0,0,1,#NULL!,1,0.45,1,1.15,1.15
907,2,2042235.53,15,96.47,98.49,1,7.88,0.8,2,3.58,1,102.6,104.6,2,1,0.31,1,1,1,0,0,1,1,#NULL!,#NULL!,2.12,1,1,-3.6317
907,2,2042235.53,16,104.62,106.64,0,7.9,1,2,0.66,1,107.84,109.84,2,1,0.03,1,1,1,1,0.83,1,1,#NULL!,#NULL!,2.1,1,1,-0.19853
907,2,2042235.53,17,109.85,111.87,0,7.22,1,2,1.32,1,113.72,115.72,2,1,0.01,1,1,1,1,0.25,1,1,#NULL!,#NULL!,2.78,1,1,0.73147
907,2,2042235.53,21,141.18,143.19,0,1.2,0.2,1,0.44,1,144.18,146.18,2,1,0.03,1,1,0,0,0.8,1,1,#NULL!,#NULL!,4.09,1,1,-5.47
907,2,2042235.53,22,146.19,148.21,0,1.49,0.2,1,0.78,1,149.53,151.53,2,1,0.05,1,1,0,0,0.4,1,1,#NULL!,#NULL!,3.8,1,1,0.66147
907,2,2042235.53,24,156.58,158.59,1,10.99,0.5,1,0.88,1,160.01,162.01,2,1,0,0,-1,1,0,0,0,1,#NULL!,1,0.99,1,10.0315,10.031
907,2,2042235.53,25,166.31,168.33,0,7.43,1,1,2.64,1,171.49,173.49,2,1,0.01,1,1,1,1,0.45,1,1,#NULL!,#NULL!,2.57,1,9.4784,9.4784
907,2,2042235.53,29,189.66,191.68,0,1.65,0.2,1,0.6,1,192.81,194.81,2,1,0.07,1,1,0,0,0.25,1,1,#NULL!,#NULL!,3.64,1,0.99,0.99
907,2,2042235.53,31,205.05,207.06,1,10.34,0.5,1,1.65,1,209.25,211.25,2,1,0,0,-1,1,0,0,0,1,#NULL!,1,0.34,1,5.9483,5.9483
907,2,2042235.53,32,215.32,217.33,1,8.68,0.8,1,1.76,1,219.63,221.63,2,1,0.85,1,1,1,0,0,1,1,#NULL!,#NULL!,1.32,1,1,-3.8417
907,2,2042235.53,33,221.65,223.67,0,7.97,0.8,2,1.07,1,225.27,227.27,2,1,0.35,1,1,1,1,0,1,1,#NULL!,#NULL!,2.03,1,1,0.83839
907,2,2042235.53,34,227.28,229.3,0,7.52,1,1,1.07,1,230.9,232.9,2,1,0.01,1,1,1,1,0.57,1,1,#NULL!,#NULL!,2.48,1,1.5515,1.5515
907,2,2042235.53,38,254.82,256.84,0,1.62,0.2,2,0.81,1,258.19,260.19,2,1,0.07,1,1,0,0,0.28,1,1,#NULL!,#NULL!,3.67,1,9.4715,9.4715
907,2,2042235.53,40,271.61,273.63,0,8.24,1,2,1.75,1,275.91,277.91,2,1,0.04,1,1,1,1,0.37,1,1,#NULL!,#NULL!,1.76,1,9.9884,9.9884
907,2,2042235.53,41,277.93,279.95,0,7.99,0.8,1,0.92,1,281.4,283.4,2,1,0.36,1,1,1,1,0,1,1,#NULL!,#NULL!,2.01,1,4.9183,4.9183
907,2,2042235.53,44,293.98,296,0,1.45,0.2,2,1.33,1,297.86,299.86,2,1,0.05,1,1,0,0,0.44,1,1,#NULL!,#NULL!,3.84,1,1.19,1.19
907,2,2042235.53,46,308.98,311,1,10.22,0.5,1,1.19,1,312.71,314.71,2,1,0,0,-1,1,0,0,0,1,#NULL!,1,0.22,1,1,-7.39
907,2,2042235.53,47,314.73,316.75,0,7.33,0.8,2,1.51,1,318.8,320.8,2,1,0.13,1,1,1,1,0,1,1,#NULL!,#NULL!,2.67,1,1,-1.5517
907,2,2042235.53,48,320.81,322.83,0,7.47,0.8,1,2.16,1,325.53,327.53,2,1,0.16,1,1,1,1,0,1,1,#NULL!,#NULL!,2.53,1,1,0.65147
907,2,2042235.53,49,327.55,329.56,0,7.95,1,2,0.81,1,330.92,332.92,2,1,0.03,1,1,1,1,0.75,1,1,#NULL!,#NULL!,2.05,1,1,0.77839
907,2,2042235.53,53,352.97,354.99,0,1.51,0.2,2,1.32,1,356.84,358.84,2,1,0.05,1,1,0,0,0.38,1,1,#NULL!,#NULL!,3.78,1,9.9484,9.9484
907,2,2042235.53,54,362.16,364.17,1,10.12,0.5,2,0.83,1,365.54,367.54,2,1,0,0,-1,1,0,0,0,1,#NULL!,1,0.12,1,10.2815,10.281
907,2,2042235.53,56,378.04,380.05,0,8.07,1,1,1.11,1,381.7,383.7,2,1,0.03,1,1,1,1,0.57,1,1,#NULL!,#NULL!,1.93,1,1.4,1.4
907,2,2042235.53,57,383.72,385.73,0,7.96,0.8,1,2.32,1,388.58,390.58,2,1,0.35,1,1,1,1,0,1,1,#NULL!,#NULL!,2.04,1,5.0483,5.0483
907,2,2042235.53,60,406.68,408.7,0,1.33,0.2,1,0.33,1,409.57,411.57,2,1,0.04,1,1,0,0,0.6,1,1,#NULL!,#NULL!,3.96,1,0.62,0.62
907,2,2042235.53,61,411.58,413.6,1,9.24,0.2,1,0.78,1,414.92,416.92,2,1,0,0,-1,1,0,0,0,1,#NULL!,1,3.95,1,1,-3.7217
907,2,2042235.53,62,416.94,418.95,1,10.12,0.5,2,1.43,1,420.92,422.92,2,1,0,0,-1,1,0,0,0,1,#NULL!,1,0.12,1,1,-7.3
907,2,2042235.53,63,422.94,424.95,0,7.48,0.8,1,1.71,1,427.19,429.19,2,1,0.17,1,1,1,1,0,1,1,#NULL!,#NULL!,2.52,1,0.8515,0.85147
907,2,2042235.53,64,429.2,431.22,0,7.22,1,1,0.65,1,432.4,434.4,2,1,0.01,1,1,1,1,0.25,1,1,#NULL!,#NULL!,2.78,1,9.9884,9.9884
907,2,2042235.53,69,459.88,461.9,0,1.54,0.2,1,0.42,1,462.85,464.85,2,1,0.06,1,1,0,0,0.35,1,1,#NULL!,#NULL!,3.75,1,1,-7.2
907,2,2042235.53,71,474.04,476.06,1,9.34,0.5,2,1.91,1,478.51,480.51,2,1,0.01,1,-1,1,0,0,0,1,#NULL!,1,0.66,1,1,-2.5717
907,2,2042235.53,72,480.52,482.54,0,7.78,0.8,2,0.78,1,483.86,485.86,2,1,0.27,1,1,1,1,0,1,1,#NULL!,#NULL!,2.22,1,1.0115,1.0115
907,2,2042235.53,73,485.88,487.89,0,8.16,1,1,2.16,1,490.58,492.58,2,1,0.04,1,1,1,1,0.46,1,1,#NULL!,#NULL!,1.84,1,1,0.79839
907,2,2042235.53,76,510.22,512.25,0,1.45,0.2,1,0.45,1,513.23,515.23,2,1,0.05,1,1,0,0,0.44,1,1,#NULL!,#NULL!,3.84,1,10.1815,10.181
907,2,2042235.53,78,520.44,522.45,1,10.4,0.5,1,0.77,1,523.75,525.75,2,1,0,0,-1,1,0,0,0,1,#NULL!,1,0.4,1,9.2484,9.2484
907,2,2042235.53,79,525.77,527.79,0,7.33,1,2,0.62,1,528.94,530.94,2,1,0.01,1,1,1,1,0.35,1,1,#NULL!,#NULL!,2.67,1,6.9815,6.9815
907,4,2043674.69,2,5.07,7.09,1,9.98,0.5,2,0.68,1,8.29,10.29,2,1,0,0,-1,1,0,0,0,1,#NULL!,1,3.35,1,7.1415,7.1415
907,4,2043674.69,3,10.3,12.32,1,7.19,0.5,1,0.69,1,13.54,15.54,2,1,0.39,1,1,1,0,0,0,1,#NULL!,#NULL!,0.56,1,1,-8.85
907,4,2043674.69,4,15.55,17.57,1,7.22,0.5,2,1.02,1,19.12,21.12,2,1,0.37,1,1,1,0,0,0,1,#NULL!,#NULL!,0.59,1,1,-2.4817
907,4,2043674.69,5,26.27,28.29,0,-0.92,1,1,0.35,1,29.17,31.17,2,1,0,0,-1,0,0,0,0,1,0,#NULL!,2.21,1,1,0.55147
907,4,2043674.69,6,31.19,33.2,0,-0.31,0.8,1,0.31,1,34.05,36.05,2,1,0,0,0,0,0,0,0,1,#NULL!,#NULL!,0.31,1,1.1384,1.1384
907,4,2043674.69,9,46.66,48.67,0,1.14,0.2,2,0.82,1,50.02,52.02,2,1,0.03,1,1,0,0,0.89,1,1,#NULL!,#NULL!,0.72,1,10.0984,10.098
907,4,2043674.69,11,62.53,64.55,1,9.99,0.5,2,0.91,1,66,68,2,1,0,0,-1,1,0,0,0,1,#NULL!,1,3.36,1,9.3615,9.3615
907,4,2043674.69,13,73.51,75.53,0,-1.51,1,1,0.31,1,76.38,78.38,2,1,0,0,-1,0,0,0,0,1,0,#NULL!,2.8,1,5.7083,5.7083
907,4,2043674.69,14,82.5,84.52,0,0.76,0.8,2,0.72,1,85.77,87.77,2,1,0,0,0,0,0,0,1,1,#NULL!,#NULL!,0.76,1,0.97,0.97
907,4,2043674.69,17,98.59,100.6,0,1.77,0.2,2,0.88,1,102.02,104.02,2,1,0.08,1,1,0,0,0.18,1,1,#NULL!,#NULL!,0.09,1,0.29,0.29
907,4,2043674.69,19,117.11,119.13,1,9.55,0.5,1,0.63,1,120.29,122.29,2,1,0.01,1,-1,1,0,0,0,1,#NULL!,1,2.92,1,1,-8.44
907,4,2043674.69,23,140.11,142.13,0,-0.37,1,1,0.31,1,142.98,144.98,2,1,0,0,-1,0,0,0,0,1,0,#NULL!,1.66,1,1,-2.4117
