,condition,mean,std,2.5q,25q,50q,75q,97.5q,mc err
57,t_C(site_loc)[PCC]_subj.912.0,0.2126754627447011,0.019280835869350765,0.17055710030770077,0.20147736017971554,0.21505463229577332,0.22629458184228088,0.24447077435071285,0.0007150951823644367
58,t_C(site_loc)[PCC]_subj.913.0,0.17871326471992005,0.011763784648260372,0.152203909864228,0.1716915807161324,0.17980868978665634,0.1875696025478442,0.19742178742600763,0.0003589002925225663
59,t_C(site_loc)[PCC]_subj.914.0,0.04847369352326422,0.01407176974445148,0.017331383419580175,0.039774198649391114,0.050219446750913124,0.058470209547980205,0.0720793723385812,0.0004304094545175494
60,t_C(site_loc)[dACC],0.27189876459043516,0.03551155936589326,0.2111460207138749,0.2489273376298841,0.26704800419689867,0.29073057097266164,0.3579234430045015,0.0013338908410658074
61,t_C(site_loc)[dACC]_std,0.1081567035651203,0.03612315707520408,0.062193149726514095,0.08413986610894375,0.09934377592159072,0.12387076496073143,0.20438450077560427,0.0016678130411949884
62,t_C(site_loc)[dACC]_subj.902.0,0.3135408256429696,0.010906170860229766,0.289498828461476,0.30684320367274953,0.3150598220419682,0.32168233911332555,0.3303792660783095,0.00036435302978362277
63,t_C(site_loc)[dACC]_subj.904.0,0.264270380816396,0.015506295612817387,0.22861651226134871,0.25518524913273677,0.26625262119621573,0.2754566525875955,0.2889422693251351,0.0005346730083798496
64,t_C(site_loc)[dACC]_subj.906.0,0.23251890157440502,0.02285425162936836,0.17810994325188448,0.21996438418615005,0.23520633696537854,0.24889790195581338,0.26950838749435757,0.0008764856173833465
65,t_C(site_loc)[dACC]_subj.907.0,0.21604102306162887,0.017883497218513074,0.17738915608661973,0.20577495554802488,0.21772629060311482,0.22917552190972035,0.24526621745373628,0.0006011275420174099
66,t_C(site_loc)[dACC]_subj.908.0,0.20082499005285084,0.011874144824738586,0.17430988104579273,0.193254070514594,0.20191280428467595,0.20954219246115327,0.22017272350161513,0.0004266988006745995
67,t_C(site_loc)[dACC]_subj.910.0,0.46779504279991535,0.027135797495425322,0.4050528287115372,0.45117363553133877,0.471218937693884,0.4886514163112898,0.5098811869998184,0.0008869380582507448
68,t_C(site_loc)[dACC]_subj.911.0,0.2544959174750775,0.032125722039621614,0.1858003515155477,0.2342853156172423,0.25756469581960617,0.27710375417486655,0.3098086956232943,0.0009650986697308407
69,t_C(site_loc)[dACC]_subj.912.0,0.26962792817460507,0.016714122880157237,0.23123876788412318,0.25964968017115836,0.27163420118119735,0.28183176965936196,0.29664540032031944,0.0005610952722713707
70,t_C(site_loc)[dACC]_subj.913.0,0.23184803151184447,0.014177185114793765,0.19976321543403755,0.223545870859922,0.23338477204133481,0.24200963894671765,0.25512716732797874,0.00043867802943812085
71,t_C(site_loc)[dACC]_subj.914.0,0.11969726067477925,0.019467763847456226,0.07779960295060628,0.10750418650655001,0.12146290606803559,0.13361118421724036,0.1532372432123108,0.0006610271918292027
