,condition,mean,std,2.5q,25q,50q,75q,97.5q,mc err
59,a_C(trial_type)[easy]_subj.914.0,1.7859203368661505,0.0933456868903522,1.6142687741629682,1.7236992534448434,1.7824316268658063,1.8474362041330188,1.9851960751347295,0.00444899257642818
60,a_C(trial_type)[hard],1.7088345744185194,0.12133563987600758,1.4701061257478083,1.6338602442308907,1.7032992055958724,1.7758680156762634,1.977478528210225,0.004339129313196805
61,a_C(trial_type)[hard]_std,0.3489903865578336,0.11097018643290338,0.1981272548274029,0.27005960736622536,0.3268766115542,0.399719543005427,0.6369344054218584,0.005210564107575482
62,a_C(trial_type)[hard]_subj.902.0,1.337477915746717,0.0778775602680127,1.1914374860289576,1.2831024192406502,1.3375000356919875,1.387049652327909,1.5029013586440818,0.003324227399124183
63,a_C(trial_type)[hard]_subj.904.0,1.6893299973055673,0.09175682339041843,1.505783542194386,1.6281487152948322,1.6909322349518252,1.7489707447815142,1.8660521004012436,0.0040318069054472595
64,a_C(trial_type)[hard]_subj.906.0,1.8125625052236816,0.11079794028719753,1.6022950874476996,1.7319507965033663,1.813307132420272,1.8842822881430752,2.0309119306823673,0.005728641860651305
65,a_C(trial_type)[hard]_subj.907.0,1.6861115861952294,0.09190138128361794,1.5083473176825914,1.6284445933383667,1.684054049709443,1.7417373727547008,1.8835354289271016,0.003652997308480091
66,a_C(trial_type)[hard]_subj.908.0,1.2583426781841611,0.07367964185684395,1.1340318577947228,1.2037875003783463,1.2588264077306008,1.3049699346727326,1.4116291511835657,0.003901164434715043
67,a_C(trial_type)[hard]_subj.910.0,1.9647217250866413,0.11007704441377784,1.7620036449361964,1.8923562280435715,1.9615134320970307,2.038048790010935,2.184649617400125,0.004790136246422282
68,a_C(trial_type)[hard]_subj.911.0,2.245527406530196,0.10540300075320906,2.0393380068249907,2.174769190780041,2.243117326698316,2.312338582887545,2.467423079373124,0.004597996470115086
69,a_C(trial_type)[hard]_subj.912.0,1.6784658595183257,0.09963557074500173,1.4983285717388835,1.6080046757900406,1.6740241148735164,1.7394524175574786,1.880692364502894,0.004734354316723479
70,a_C(trial_type)[hard]_subj.913.0,1.5594304182058956,0.09547302458927542,1.3929714586381376,1.4899041068402483,1.5585770527485456,1.6208561488846478,1.7530211989680724,0.004113032506912185
71,a_C(trial_type)[hard]_subj.914.0,1.7734815467140304,0.10513161353792994,1.5884306378964614,1.6998090470076936,1.7689318558162515,1.8386513030007812,2.008316919075307,0.005052981430065398
